symbol,trade_date,value_rs_score,value_rs_rating
SSE:600826,2025-05-29,97.83,27
SZSE:002930,2025-05-29,97.84,27
SZSE:000812,2025-05-29,97.84,27
SSE:601921,2025-05-29,97.86,27
SSE:688603,2025-05-29,97.86,27
SZSE:002654,2025-05-29,97.87,27
SZSE:300137,2025-05-29,97.87,27
SZSE:002945,2025-05-29,97.87,27
SSE:688092,2025-05-29,97.89,27
SSE:688468,2025-05-29,97.89,27
SSE:603888,2025-05-29,97.89,27
SSE:600853,2025-05-29,97.89,27
SSE:601068,2025-05-29,97.89,27
SSE:688132,2025-05-29,97.89,27
SSE:603317,2025-05-29,97.9,27
SZSE:002356,2025-05-29,97.9,27
SZSE:301601,2025-05-29,97.9,27
SZSE:300145,2025-05-29,97.9,27
SZSE:301133,2025-05-29,97.9,27
SSE:601326,2025-05-29,97.91,27
SZSE:301223,2025-05-29,97.92,27
SSE:600639,2025-05-29,97.92,27
SSE:600033,2025-05-29,97.92,27
SSE:600230,2025-05-29,97.93,27
SSE:600779,2025-05-29,97.94,27
SZSE:300800,2025-05-29,97.94,27
SSE:600141,2025-05-29,97.94,27
SZSE:002766,2025-05-29,97.95,27
SSE:600903,2025-05-29,97.95,27
SZSE:301047,2025-05-29,97.96,27
SZSE:301139,2025-05-29,97.98,27
SZSE:002244,2025-05-29,97.99,27
SZSE:002532,2025-05-29,98.0,27
SSE:688060,2025-05-29,98.0,27
SZSE:000702,2025-05-29,98.0,27
SZSE:300075,2025-05-29,98.01,27
SSE:688075,2025-05-29,98.01,27
SSE:600963,2025-05-29,98.01,27
SZSE:000797,2025-05-29,98.01,27
SZSE:002920,2025-05-29,98.01,27
SZSE:002230,2025-05-29,98.02,27
SZSE:300283,2025-05-29,98.02,27
SZSE:300701,2025-05-29,98.03,27
SSE:600428,2025-05-29,98.03,27
SSE:603330,2025-05-29,98.03,28
SZSE:000529,2025-05-29,98.03,28
SSE:603138,2025-05-29,98.03,28
SSE:600463,2025-05-29,98.04,28
SZSE:002456,2025-05-29,98.05,28
SZSE:001296,2025-05-29,98.06,28
SZSE:300596,2025-05-29,98.07,28
SSE:600062,2025-05-29,98.07,28
SSE:603297,2025-05-29,98.08,28
SZSE:002097,2025-05-29,98.09,28
SSE:603600,2025-05-29,98.1,28
SZSE:301103,2025-05-29,98.1,28
SZSE:002269,2025-05-29,98.11,28
SZSE:002518,2025-05-29,98.13,28
SZSE:002004,2025-05-29,98.14,28
SZSE:002815,2025-05-29,98.14,28
SSE:600572,2025-05-29,98.15,28
SSE:601339,2025-05-29,98.16,28
SZSE:301173,2025-05-29,98.17,28
SZSE:301665,2025-05-29,98.17,28
SZSE:301616,2025-05-29,98.17,28
SSE:603202,2025-05-29,98.17,28
SSE:603409,2025-05-29,98.17,28
SZSE:001382,2025-05-29,98.17,28
SZSE:001335,2025-05-29,98.17,28
SZSE:301501,2025-05-29,98.17,28
SZSE:301557,2025-05-29,98.17,28
SSE:603120,2025-05-29,98.17,28
SSE:603210,2025-05-29,98.17,28
SZSE:301629,2025-05-29,98.17,28
SZSE:301479,2025-05-29,98.17,28
SSE:688757,2025-05-29,98.17,28
SZSE:301535,2025-05-29,98.17,28
SZSE:301595,2025-05-29,98.17,28
SZSE:301662,2025-05-29,98.17,28
SSE:603257,2025-05-29,98.17,28
SSE:603271,2025-05-29,98.17,28
SZSE:301275,2025-05-29,98.17,28
SSE:688755,2025-05-29,98.17,28
SZSE:301636,2025-05-29,98.17,28
SZSE:001400,2025-05-29,98.17,28
SZSE:301658,2025-05-29,98.17,28
SSE:603014,2025-05-29,98.17,28
SSE:603124,2025-05-29,98.17,28
SZSE:301560,2025-05-29,98.17,28
SZSE:002674,2025-05-29,98.17,28
SZSE:301315,2025-05-29,98.18,28
SZSE:002007,2025-05-29,98.18,28
SSE:600641,2025-05-29,98.18,28
SZSE:002782,2025-05-29,98.19,28
SZSE:002935,2025-05-29,98.2,28
SZSE:300256,2025-05-29,98.21,28
SZSE:300928,2025-05-29,98.21,29
SZSE:000897,2025-05-29,98.21,29
SZSE:000875,2025-05-29,98.21,29
SZSE:300269,2025-05-29,98.21,29
SZSE:300193,2025-05-29,98.22,29
SSE:605090,2025-05-29,98.23,29
SZSE:000686,2025-05-29,98.23,29
SZSE:000638,2025-05-29,98.23,29
SSE:603568,2025-05-29,98.24,29
SSE:688330,2025-05-29,98.24,29
SZSE:000088,2025-05-29,98.24,29
SZSE:300080,2025-05-29,98.25,29
SZSE:300608,2025-05-29,98.26,29
SSE:600925,2025-05-29,98.27,29
SSE:603960,2025-05-29,98.28,29
SSE:603989,2025-05-29,98.3,29
SSE:601133,2025-05-29,98.31,29
SZSE:300270,2025-05-29,98.31,29
SZSE:003012,2025-05-29,98.31,29
SSE:603368,2025-05-29,98.32,29
SZSE:000895,2025-05-29,98.32,29
SSE:600909,2025-05-29,98.32,29
SSE:603296,2025-05-29,98.33,29
SSE:601096,2025-05-29,98.34,29
SZSE:000900,2025-05-29,98.34,29
SSE:603533,2025-05-29,98.34,29
SZSE:002088,2025-05-29,98.34,29
SSE:603689,2025-05-29,98.36,29
SSE:600207,2025-05-29,98.36,29
SZSE:300001,2025-05-29,98.36,29
SZSE:300847,2025-05-29,98.39,29
SZSE:002831,2025-05-29,98.4,29
SZSE:300087,2025-05-29,98.4,29
SZSE:300236,2025-05-29,98.4,29
SZSE:000697,2025-05-29,98.4,29
SSE:600655,2025-05-29,98.4,29
SZSE:300455,2025-05-29,98.4,29
SSE:600121,2025-05-29,98.42,29
SZSE:300851,2025-05-29,98.42,29
SZSE:000999,2025-05-29,98.43,29
SSE:600643,2025-05-29,98.43,29
SSE:600422,2025-05-29,98.43,29
SZSE:300813,2025-05-29,98.44,29
SZSE:300172,2025-05-29,98.45,29
SZSE:002060,2025-05-29,98.45,29
SSE:601668,2025-05-29,98.46,29
SZSE:300642,2025-05-29,98.46,29
SZSE:300688,2025-05-29,98.47,29
SSE:601228,2025-05-29,98.48,29
SSE:601677,2025-05-29,98.48,29
SZSE:300645,2025-05-29,98.48,29
SZSE:301372,2025-05-29,98.49,29
SZSE:300068,2025-05-29,98.49,30
SZSE:002889,2025-05-29,98.5,30
SZSE:000513,2025-05-29,98.5,30
SSE:603778,2025-05-29,98.5,30
SSE:603358,2025-05-29,98.51,30
SZSE:301268,2025-05-29,98.51,30
SZSE:300302,2025-05-29,98.52,30
SZSE:001203,2025-05-29,98.52,30
SSE:600803,2025-05-29,98.53,30
SSE:605305,2025-05-29,98.53,30
SZSE:301211,2025-05-29,98.53,30
SZSE:300500,2025-05-29,98.54,30
SZSE:002705,2025-05-29,98.54,30
SZSE:002112,2025-05-29,98.54,30
SSE:688523,2025-05-29,98.55,30
SZSE:002975,2025-05-29,98.55,30
SZSE:300899,2025-05-29,98.55,30
SZSE:300182,2025-05-29,98.55,30
SZSE:002320,2025-05-29,98.55,30
SZSE:300865,2025-05-29,98.56,30
SZSE:002238,2025-05-29,98.56,30
SZSE:300527,2025-05-29,98.57,30
SSE:600061,2025-05-29,98.58,30
SZSE:301102,2025-05-29,98.59,30
SSE:600748,2025-05-29,98.59,30
SZSE:002368,2025-05-29,98.6,30
SSE:688569,2025-05-29,98.61,30
SZSE:300355,2025-05-29,98.62,30
SSE:688573,2025-05-29,98.63,30
SSE:603096,2025-05-29,98.63,30
SZSE:002208,2025-05-29,98.64,30
SSE:600874,2025-05-29,98.64,30
SSE:603180,2025-05-29,98.65,30
SSE:688432,2025-05-29,98.65,30
SSE:603097,2025-05-29,98.66,30
SSE:600613,2025-05-29,98.66,30
SSE:600513,2025-05-29,98.66,30
SZSE:301097,2025-05-29,98.66,30
SSE:688518,2025-05-29,98.66,30
SZSE:002045,2025-05-29,98.66,30
SSE:600116,2025-05-29,98.66,30
SZSE:300081,2025-05-29,98.69,30
SZSE:002025,2025-05-29,98.7,30
SSE:600010,2025-05-29,98.7,30
SSE:603536,2025-05-29,98.7,30
SZSE:000933,2025-05-29,98.7,30
SZSE:000503,2025-05-29,98.71,30
SZSE:300429,2025-05-29,98.73,30
SSE:688033,2025-05-29,98.73,30
SSE:601700,2025-05-29,98.73,30
SZSE:001391,2025-05-29,98.73,30
SSE:603868,2025-05-29,98.74,30
SZSE:300011,2025-05-29,98.74,31
SZSE:300957,2025-05-29,98.74,31
SZSE:002184,2025-05-29,98.74,31
SZSE:000404,2025-05-29,98.75,31
SZSE:300006,2025-05-29,98.76,31
SSE:688610,2025-05-29,98.77,31
SZSE:300996,2025-05-29,98.77,31
SZSE:000157,2025-05-29,98.78,31
SZSE:301301,2025-05-29,98.79,31
SZSE:002023,2025-05-29,98.79,31
SZSE:300982,2025-05-29,98.79,31
SZSE:301215,2025-05-29,98.79,31
SZSE:000498,2025-05-29,98.8,31
SZSE:300264,2025-05-29,98.8,31
SSE:600018,2025-05-29,98.8,31
SSE:603713,2025-05-29,98.81,31
SSE:600570,2025-05-29,98.81,31
SSE:600037,2025-05-29,98.83,31
SSE:600685,2025-05-29,98.83,31
SZSE:002660,2025-05-29,98.84,31
SSE:688570,2025-05-29,98.85,31
SZSE:301383,2025-05-29,98.85,31
SZSE:000403,2025-05-29,98.85,31
SZSE:002677,2025-05-29,98.86,31
SZSE:002615,2025-05-29,98.87,31
SSE:688106,2025-05-29,98.88,31
SSE:688327,2025-05-29,98.88,31
SSE:603595,2025-05-29,98.89,31
SZSE:000987,2025-05-29,98.89,31
SZSE:002028,2025-05-29,98.9,31
SSE:601006,2025-05-29,98.9,31
SZSE:000788,2025-05-29,98.91,31
SZSE:002789,2025-05-29,98.91,31
SZSE:000027,2025-05-29,98.92,31
SSE:688305,2025-05-29,98.92,31
SSE:600995,2025-05-29,98.92,31
SZSE:300027,2025-05-29,98.93,31
SZSE:300762,2025-05-29,98.93,31
SZSE:002498,2025-05-29,98.94,31
SZSE:000078,2025-05-29,98.95,31
SZSE:001213,2025-05-29,98.95,31
SZSE:300168,2025-05-29,98.96,31
SSE:600548,2025-05-29,98.96,31
SSE:600737,2025-05-29,98.97,31
SSE:601952,2025-05-29,98.97,31
SSE:603669,2025-05-29,98.97,31
SSE:601616,2025-05-29,98.98,31
SZSE:300051,2025-05-29,98.99,31
SZSE:300678,2025-05-29,99.0,31
SZSE:301272,2025-05-29,99.0,31
SSE:600498,2025-05-29,99.01,31
SSE:603273,2025-05-29,99.01,31
SZSE:002893,2025-05-29,99.01,32
SSE:600021,2025-05-29,99.01,32
SSE:601968,2025-05-29,99.01,32
SZSE:002128,2025-05-29,99.03,32
SSE:688022,2025-05-29,99.03,32
SZSE:002135,2025-05-29,99.03,32
SSE:601212,2025-05-29,99.03,32
SZSE:001270,2025-05-29,99.03,32
SSE:600703,2025-05-29,99.03,32
SSE:603050,2025-05-29,99.05,32
SSE:603633,2025-05-29,99.05,32
SZSE:002729,2025-05-29,99.06,32
SSE:600219,2025-05-29,99.07,32
SSE:603711,2025-05-29,99.07,32
SSE:603010,2025-05-29,99.07,32
SSE:601199,2025-05-29,99.08,32
SZSE:301045,2025-05-29,99.08,32
SZSE:300034,2025-05-29,99.08,32
SZSE:000886,2025-05-29,99.09,32
SSE:688017,2025-05-29,99.09,32
SZSE:002561,2025-05-29,99.09,32
SZSE:300690,2025-05-29,99.09,32
SZSE:000011,2025-05-29,99.1,32
SZSE:002995,2025-05-29,99.1,32
SZSE:000737,2025-05-29,99.11,32
SSE:600078,2025-05-29,99.11,32
SSE:600282,2025-05-29,99.11,32
SSE:603867,2025-05-29,99.12,32
SZSE:300078,2025-05-29,99.13,32
SSE:601588,2025-05-29,99.14,32
SSE:601598,2025-05-29,99.15,32
SZSE:300543,2025-05-29,99.15,32
SSE:603979,2025-05-29,99.15,32
SZSE:002939,2025-05-29,99.16,32
SSE:600749,2025-05-29,99.16,32
SZSE:300876,2025-05-29,99.17,32
SZSE:000863,2025-05-29,99.18,32
SZSE:000919,2025-05-29,99.2,32
SZSE:003031,2025-05-29,99.2,32
SZSE:300461,2025-05-29,99.21,32
SSE:601298,2025-05-29,99.21,32
SSE:600132,2025-05-29,99.23,32
SZSE:000906,2025-05-29,99.25,32
SSE:600649,2025-05-29,99.25,32
SZSE:301355,2025-05-29,99.26,32
SZSE:000544,2025-05-29,99.26,32
SZSE:000790,2025-05-29,99.27,32
SSE:600795,2025-05-29,99.28,32
SZSE:300632,2025-05-29,99.28,32
SZSE:000927,2025-05-29,99.28,32
SZSE:300709,2025-05-29,99.29,32
SSE:600719,2025-05-29,99.29,32
SSE:603843,2025-05-29,99.3,33
SSE:600361,2025-05-29,99.3,33
SZSE:003005,2025-05-29,99.3,33
SSE:600295,2025-05-29,99.3,33
SZSE:300135,2025-05-29,99.31,33
SZSE:300079,2025-05-29,99.31,33
SZSE:002883,2025-05-29,99.31,33
SZSE:301166,2025-05-29,99.32,33
SSE:603599,2025-05-29,99.33,33
SZSE:002652,2025-05-29,99.33,33
SZSE:002507,2025-05-29,99.33,33
SZSE:002949,2025-05-29,99.34,33
SSE:688015,2025-05-29,99.34,33
SZSE:301439,2025-05-29,99.35,33
SSE:601880,2025-05-29,99.35,33
SSE:601155,2025-05-29,99.36,33
SZSE:000598,2025-05-29,99.36,33
SZSE:002349,2025-05-29,99.36,33
SSE:688596,2025-05-29,99.37,33
SZSE:002555,2025-05-29,99.37,33
SZSE:301116,2025-05-29,99.37,33
SZSE:301121,2025-05-29,99.37,33
SSE:600335,2025-05-29,99.38,33
SZSE:300146,2025-05-29,99.39,33
SZSE:300187,2025-05-29,99.39,33
SZSE:301555,2025-05-29,99.39,33
SZSE:300072,2025-05-29,99.4,33
SSE:600231,2025-05-29,99.4,33
SZSE:300823,2025-05-29,99.41,33
SZSE:002573,2025-05-29,99.42,33
SZSE:300633,2025-05-29,99.42,33
SZSE:300039,2025-05-29,99.44,33
SZSE:300388,2025-05-29,99.45,33
SZSE:002728,2025-05-29,99.45,33
SSE:600662,2025-05-29,99.46,33
SZSE:000936,2025-05-29,99.46,33
SSE:688793,2025-05-29,99.47,33
SZSE:300841,2025-05-29,99.47,33
SZSE:301499,2025-05-29,99.49,33
SSE:688416,2025-05-29,99.49,33
SZSE:300623,2025-05-29,99.5,33
SSE:600030,2025-05-29,99.5,33
SSE:600653,2025-05-29,99.5,33
SSE:600488,2025-05-29,99.51,33
SZSE:000623,2025-05-29,99.51,33
SZSE:300358,2025-05-29,99.51,33
SZSE:001313,2025-05-29,99.52,33
SSE:688598,2025-05-29,99.52,33
SSE:688317,2025-05-29,99.53,33
SZSE:002655,2025-05-29,99.55,33
SSE:688023,2025-05-29,99.55,33
SZSE:300788,2025-05-29,99.55,33
SZSE:001389,2025-05-29,99.56,34
SZSE:002266,2025-05-29,99.57,34
SZSE:002662,2025-05-29,99.59,34
SSE:603111,2025-05-29,99.59,34
SZSE:300902,2025-05-29,99.6,34
SSE:688609,2025-05-29,99.6,34
SSE:600850,2025-05-29,99.61,34
SSE:603100,2025-05-29,99.63,34
SSE:600895,2025-05-29,99.66,34
SZSE:300046,2025-05-29,99.66,34
SZSE:301314,2025-05-29,99.66,34
SZSE:002053,2025-05-29,99.67,34
SZSE:000690,2025-05-29,99.67,34
SSE:600483,2025-05-29,99.67,34
SSE:688111,2025-05-29,99.68,34
SSE:688189,2025-05-29,99.69,34
SZSE:301526,2025-05-29,99.69,34
SZSE:000410,2025-05-29,99.69,34
SZSE:301257,2025-05-29,99.7,34
SSE:603567,2025-05-29,99.71,34
SZSE:000020,2025-05-29,99.72,34
SZSE:002119,2025-05-29,99.72,34
SZSE:002116,2025-05-29,99.73,34
SZSE:301123,2025-05-29,99.73,34
SZSE:300594,2025-05-29,99.74,34
SZSE:300878,2025-05-29,99.76,34
SSE:601568,2025-05-29,99.76,34
SSE:603659,2025-05-29,99.76,34
SSE:603026,2025-05-29,99.77,34
SZSE:000685,2025-05-29,99.77,34
SSE:600236,2025-05-29,99.77,34
SZSE:300649,2025-05-29,99.78,34
SZSE:002796,2025-05-29,99.78,34
SSE:601106,2025-05-29,99.78,34
SSE:600261,2025-05-29,99.78,34
SSE:605399,2025-05-29,99.78,34
SZSE:301049,2025-05-29,99.79,34
SZSE:002632,2025-05-29,99.79,34
SSE:600635,2025-05-29,99.79,34
SSE:600479,2025-05-29,99.79,34
SSE:603132,2025-05-29,99.81,34
SSE:603229,2025-05-29,99.82,34
SZSE:300869,2025-05-29,99.82,34
SSE:600054,2025-05-29,99.83,34
SSE:688207,2025-05-29,99.84,34
SSE:600648,2025-05-29,99.85,34
SSE:600827,2025-05-29,99.86,34
SZSE:002716,2025-05-29,99.88,34
SSE:601158,2025-05-29,99.88,34
SZSE:000977,2025-05-29,99.88,34
SZSE:301141,2025-05-29,99.89,34
SZSE:000898,2025-05-29,99.89,34
SZSE:000921,2025-05-29,99.91,35
SZSE:002788,2025-05-29,99.92,35
SZSE:002323,2025-05-29,99.92,35
SZSE:301151,2025-05-29,99.93,35
SSE:688135,2025-05-29,99.94,35
SZSE:002179,2025-05-29,99.95,35
SZSE:002976,2025-05-29,99.95,35
SSE:605098,2025-05-29,99.95,35
SSE:600416,2025-05-29,99.97,35
SSE:688197,2025-05-29,99.97,35
SSE:600085,2025-05-29,99.98,35
SSE:601995,2025-05-29,99.98,35
SZSE:000718,2025-05-29,99.98,35
SSE:603071,2025-05-29,99.98,35
SZSE:002061,2025-05-29,99.98,35
SZSE:002262,2025-05-29,99.99,35
SSE:688355,2025-05-29,99.99,35
SSE:601869,2025-05-29,99.99,35
SZSE:301515,2025-05-29,100.0,35
SSE:603052,2025-05-29,100.0,35
SSE:603385,2025-05-29,100.0,35
SSE:688268,2025-05-29,100.01,35
SZSE:000153,2025-05-29,100.02,35
SSE:600019,2025-05-29,100.02,35
SZSE:000968,2025-05-29,100.04,35
SSE:600152,2025-05-29,100.04,35
SZSE:301388,2025-05-29,100.04,35
SSE:603933,2025-05-29,100.04,35
SSE:688147,2025-05-29,100.04,35
SZSE:300496,2025-05-29,100.05,35
SSE:600620,2025-05-29,100.05,35
SZSE:000564,2025-05-29,100.06,35
SZSE:003007,2025-05-29,100.07,35
SZSE:301246,2025-05-29,100.08,35
SZSE:301309,2025-05-29,100.08,35
SZSE:002091,2025-05-29,100.09,35
SSE:600675,2025-05-29,100.1,35
SZSE:301285,2025-05-29,100.11,35
SZSE:002436,2025-05-29,100.12,35
SZSE:300235,2025-05-29,100.12,35
SSE:603008,2025-05-29,100.13,35
SZSE:300484,2025-05-29,100.13,35
SSE:600362,2025-05-29,100.13,35
SSE:603053,2025-05-29,100.14,35
SZSE:301126,2025-05-29,100.14,35
SZSE:000990,2025-05-29,100.15,35
SZSE:002849,2025-05-29,100.15,35
SZSE:000603,2025-05-29,100.16,35
SSE:600433,2025-05-29,100.16,35
SSE:603017,2025-05-29,100.16,35
SZSE:000423,2025-05-29,100.17,35
SZSE:300257,2025-05-29,100.17,35
SSE:688138,2025-05-29,100.17,36
SSE:688183,2025-05-29,100.18,36
SSE:601965,2025-05-29,100.18,36
SSE:601718,2025-05-29,100.18,36
SZSE:301017,2025-05-29,100.19,36
SSE:603298,2025-05-29,100.2,36
SZSE:002888,2025-05-29,100.21,36
SZSE:300588,2025-05-29,100.21,36
SSE:600536,2025-05-29,100.21,36
SZSE:002375,2025-05-29,100.21,36
SZSE:301361,2025-05-29,100.22,36
SSE:688246,2025-05-29,100.22,36
SZSE:301318,2025-05-29,100.23,36
SSE:601211,2025-05-29,100.23,36
SZSE:002182,2025-05-29,100.23,36
SSE:605011,2025-05-29,100.24,36
SSE:603993,2025-05-29,100.24,36
SSE:600724,2025-05-29,100.26,36
SZSE:001227,2025-05-29,100.26,36
SSE:601360,2025-05-29,100.26,36
SZSE:002044,2025-05-29,100.26,36
SZSE:002694,2025-05-29,100.27,36
SZSE:002746,2025-05-29,100.27,36
SZSE:300441,2025-05-29,100.28,36
SZSE:300966,2025-05-29,100.28,36
SSE:688420,2025-05-29,100.3,36
SSE:600308,2025-05-29,100.3,36
SZSE:301299,2025-05-29,100.31,36
SSE:600333,2025-05-29,100.31,36
SSE:688030,2025-05-29,100.32,36
SZSE:002563,2025-05-29,100.32,36
SSE:605060,2025-05-29,100.32,36
SZSE:300304,2025-05-29,100.34,36
SZSE:002670,2025-05-29,100.35,36
SSE:688606,2025-05-29,100.36,36
SZSE:301236,2025-05-29,100.36,36
SZSE:300317,2025-05-29,100.36,36
SZSE:300625,2025-05-29,100.36,36
SZSE:003035,2025-05-29,100.36,36
SSE:688262,2025-05-29,100.37,36
SSE:600104,2025-05-29,100.37,36
SSE:600008,2025-05-29,100.37,36
SSE:600208,2025-05-29,100.37,36
SZSE:300318,2025-05-29,100.38,36
SZSE:301386,2025-05-29,100.39,36
SSE:600520,2025-05-29,100.39,36
SZSE:301303,2025-05-29,100.4,36
SSE:600710,2025-05-29,100.41,36
SZSE:000796,2025-05-29,100.42,36
SZSE:300835,2025-05-29,100.43,36
SSE:688459,2025-05-29,100.44,36
SZSE:002152,2025-05-29,100.44,36
SZSE:300736,2025-05-29,100.45,37
SSE:688198,2025-05-29,100.45,37
SSE:688188,2025-05-29,100.46,37
SSE:688185,2025-05-29,100.46,37
SZSE:002015,2025-05-29,100.46,37
SZSE:002607,2025-05-29,100.46,37
SSE:688538,2025-05-29,100.48,37
SSE:600151,2025-05-29,100.48,37
SSE:600080,2025-05-29,100.49,37
SSE:603203,2025-05-29,100.5,37
SSE:600612,2025-05-29,100.5,37
SSE:601958,2025-05-29,100.52,37
SZSE:002733,2025-05-29,100.53,37
SZSE:000631,2025-05-29,100.53,37
SZSE:002239,2025-05-29,100.53,37
SSE:600783,2025-05-29,100.53,37
SZSE:300306,2025-05-29,100.53,37
SZSE:300686,2025-05-29,100.54,37
SSE:600959,2025-05-29,100.54,37
SSE:688126,2025-05-29,100.54,37
SZSE:300024,2025-05-29,100.54,37
SSE:600787,2025-05-29,100.55,37
SSE:600998,2025-05-29,100.55,37
SSE:603190,2025-05-29,100.55,37
SSE:601857,2025-05-29,100.56,37
SSE:601117,2025-05-29,100.56,37
SSE:688469,2025-05-29,100.56,37
SZSE:300383,2025-05-29,100.56,37
SSE:603158,2025-05-29,100.57,37
SZSE:300094,2025-05-29,100.57,37
SSE:688579,2025-05-29,100.57,37
SZSE:300370,2025-05-29,100.57,37
SSE:600859,2025-05-29,100.57,37
SZSE:300190,2025-05-29,100.58,37
SZSE:000850,2025-05-29,100.58,37
SZSE:002083,2025-05-29,100.61,37
SSE:600617,2025-05-29,100.62,37
SZSE:301305,2025-05-29,100.62,37
SSE:688512,2025-05-29,100.63,37
SZSE:000786,2025-05-29,100.63,37
SZSE:000798,2025-05-29,100.63,37
SZSE:002075,2025-05-29,100.63,37
SSE:603228,2025-05-29,100.63,37
SSE:603399,2025-05-29,100.64,37
SSE:600084,2025-05-29,100.64,37
SZSE:300713,2025-05-29,100.66,37
SSE:600058,2025-05-29,100.66,37
SSE:688396,2025-05-29,100.67,37
SZSE:002151,2025-05-29,100.68,37
SSE:603258,2025-05-29,100.69,37
SZSE:002237,2025-05-29,100.69,37
SZSE:002312,2025-05-29,100.69,37
SZSE:000717,2025-05-29,100.7,38
SZSE:000605,2025-05-29,100.71,38
SSE:688234,2025-05-29,100.72,38
SZSE:002331,2025-05-29,100.72,38
SSE:600583,2025-05-29,100.73,38
SSE:688671,2025-05-29,100.75,38
SZSE:300340,2025-05-29,100.75,38
SZSE:300192,2025-05-29,100.75,38
SZSE:000713,2025-05-29,100.75,38
SZSE:301222,2025-05-29,100.76,38
SZSE:300655,2025-05-29,100.79,38
SSE:600968,2025-05-29,100.8,38
SSE:603755,2025-05-29,100.8,38
SSE:603126,2025-05-29,100.81,38
SSE:603172,2025-05-29,100.81,38
SZSE:301398,2025-05-29,100.81,38
SZSE:002381,2025-05-29,100.81,38
SZSE:002535,2025-05-29,100.81,38
SZSE:301175,2025-05-29,100.81,38
SZSE:002139,2025-05-29,100.81,38
SZSE:300837,2025-05-29,100.82,38
SZSE:002967,2025-05-29,100.83,38
SZSE:300292,2025-05-29,100.83,38
SSE:601628,2025-05-29,100.83,38
SZSE:300026,2025-05-29,100.84,38
SZSE:002752,2025-05-29,100.84,38
SSE:603004,2025-05-29,100.84,38
SSE:603322,2025-05-29,100.84,38
SSE:601311,2025-05-29,100.86,38
SSE:603855,2025-05-29,100.87,38
SZSE:002829,2025-05-29,100.87,38
SSE:600876,2025-05-29,100.88,38
SSE:688031,2025-05-29,100.88,38
SZSE:003022,2025-05-29,100.89,38
SZSE:301502,2025-05-29,100.89,38
SSE:600100,2025-05-29,100.89,38
SZSE:300213,2025-05-29,100.9,38
SZSE:000572,2025-05-29,100.91,38
SSE:688798,2025-05-29,100.91,38
SZSE:300426,2025-05-29,100.92,38
SZSE:002687,2025-05-29,100.92,38
SZSE:300056,2025-05-29,100.93,38
SSE:600459,2025-05-29,100.94,38
SZSE:002642,2025-05-29,100.95,38
SSE:603886,2025-05-29,100.95,38
SSE:603860,2025-05-29,100.96,38
SZSE:000422,2025-05-29,100.98,38
SZSE:301321,2025-05-29,100.98,38
SZSE:002082,2025-05-29,100.98,38
SZSE:300948,2025-05-29,101.0,38
SSE:688728,2025-05-29,101.0,38
SSE:603235,2025-05-29,101.0,38
SZSE:300909,2025-05-29,101.01,39
SZSE:000985,2025-05-29,101.02,39
SZSE:002637,2025-05-29,101.02,39
SSE:600004,2025-05-29,101.02,39
SSE:688517,2025-05-29,101.02,39
SZSE:002828,2025-05-29,101.02,39
SSE:600507,2025-05-29,101.03,39
SSE:688283,2025-05-29,101.04,39
SZSE:002792,2025-05-29,101.04,39
SSE:688321,2025-05-29,101.04,39
SZSE:301083,2025-05-29,101.06,39
SZSE:000782,2025-05-29,101.07,39
SZSE:300176,2025-05-29,101.08,39
SZSE:002993,2025-05-29,101.08,39
SZSE:300400,2025-05-29,101.08,39
SZSE:001288,2025-05-29,101.09,39
SSE:600269,2025-05-29,101.1,39
SSE:688237,2025-05-29,101.11,39
SSE:688078,2025-05-29,101.11,39
SZSE:301571,2025-05-29,101.12,39
SZSE:002636,2025-05-29,101.12,39
SZSE:002848,2025-05-29,101.12,39
SZSE:001872,2025-05-29,101.13,39
SZSE:002552,2025-05-29,101.13,39
SZSE:002222,2025-05-29,101.14,39
SZSE:301004,2025-05-29,101.14,39
SZSE:300752,2025-05-29,101.15,39
SSE:601388,2025-05-29,101.16,39
SZSE:001229,2025-05-29,101.16,39
SSE:601018,2025-05-29,101.16,39
SZSE:301189,2025-05-29,101.16,39
SZSE:002033,2025-05-29,101.17,39
SSE:603178,2025-05-29,101.19,39
SSE:603201,2025-05-29,101.19,39
SSE:600127,2025-05-29,101.2,39
SSE:688520,2025-05-29,101.22,39
SSE:605166,2025-05-29,101.22,39
SSE:600071,2025-05-29,101.22,39
SZSE:000828,2025-05-29,101.23,39
SSE:688670,2025-05-29,101.23,39
SZSE:000001,2025-05-29,101.24,39
SSE:605507,2025-05-29,101.24,39
SZSE:300014,2025-05-29,101.25,39
SZSE:000901,2025-05-29,101.25,39
SZSE:002806,2025-05-29,101.25,39
SSE:600118,2025-05-29,101.27,39
SZSE:002159,2025-05-29,101.27,39
SSE:603650,2025-05-29,101.27,39
SSE:600158,2025-05-29,101.28,39
SSE:688370,2025-05-29,101.28,39
SZSE:003015,2025-05-29,101.29,39
SZSE:300802,2025-05-29,101.29,39
SZSE:000526,2025-05-29,101.31,40
SSE:600897,2025-05-29,101.31,40
SZSE:002212,2025-05-29,101.32,40
SZSE:000610,2025-05-29,101.33,40
SSE:603380,2025-05-29,101.34,40
SZSE:300446,2025-05-29,101.34,40
SZSE:300074,2025-05-29,101.35,40
SSE:688419,2025-05-29,101.35,40
SSE:601688,2025-05-29,101.35,40
SZSE:301552,2025-05-29,101.35,40
SSE:688563,2025-05-29,101.35,40
